KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001141001,T001141002,T001141003,T001141004,T001141005,T001141006,T001141007,T001141008,T001141009,T001141010,T001141011,T001141012,T001141013,T001141014,T001141015,T001141016,T001141017,T001141018,T001141019,T001141020,T001141021,T001141022,T001141023,T001141024,T001141025,T001141026,T001141027,T001141028,T001141029,T001141030,T001141031,T001141032,T001141033,T001141034,T001141035,T001141036,T001141037,T001141038,T001141039,T001141040,T001141041,T001141042,T001141043,T001141044,T001141045,T001141046,T001141047,T001141048,T001141049,T001141050
,,,,Å@êlå˚ÅiëçêîÅj,Å@êlå˚ÅiëçêîÅjÅ@íj,Å@êlå˚ÅiëçêîÅjÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇPÇWçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇWçŒà»è„êlå˚Å@íj,Å@ÇPÇWçŒà»è„êlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚Å@ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@ÇWÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇWÇTçŒà»è„êlå˚Å@íj,Å@ÇWÇTçŒà»è„êlå˚Å@èó,Å@ÇXÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇXÇTçŒà»è„êlå˚Å@íj,Å@ÇXÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚Å@ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇQêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇRêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇSêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇTêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓíPêgê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓïvïwê¢ë—êîÅ@àÍî ê¢ë—êî
553900001,0,,,34,15,19,2,1,1,32,14,18,19,9,10,30,14,16,30,14,16,13,5,8,4,1,3,1,0,1,0,0,0,0,0,0,11,11,0,5,2,3,0,1,0,11,8,3,1,9,0,0,1
553900002,0,,,312,153,159,36,11,25,276,142,134,171,89,82,269,138,131,264,137,127,105,53,52,50,23,27,13,3,10,0,0,0,1,0,1,128,128,45,31,25,16,5,3,3,83,65,18,10,72,4,20,18
553900003,0,,,213,84,129,13,5,8,200,79,121,101,47,54,189,73,116,186,71,115,99,32,67,65,15,50,41,9,32,7,1,6,0,0,0,65,63,10,23,14,11,4,1,0,53,44,9,1,37,1,3,12
553900004,0,,,208,106,102,23,14,9,185,92,93,120,61,59,180,91,89,178,89,89,65,31,34,24,8,16,4,1,3,0,0,0,1,1,0,87,87,24,26,22,10,4,1,0,63,53,10,7,45,1,11,13
553900011,0,,,137,65,72,13,5,8,124,60,64,70,37,33,122,59,63,122,59,63,54,23,31,31,11,20,13,5,8,0,0,0,0,0,0,60,60,22,14,11,12,0,1,0,38,29,9,4,33,3,9,5
553900012,0,,,177,84,93,15,9,6,162,75,87,74,34,40,158,75,83,158,75,83,88,41,47,35,14,21,15,4,11,2,0,2,2,0,2,76,76,19,33,12,8,1,2,1,56,44,12,3,54,0,12,24
553900013,0,,,83,40,43,8,5,3,75,35,40,53,25,28,75,35,40,74,35,39,22,10,12,10,2,8,3,0,3,1,0,1,0,0,0,28,28,3,9,9,3,1,3,0,25,19,6,2,17,0,1,2
553900014,0,,,132,65,67,12,6,6,120,59,61,67,33,34,117,58,59,115,57,58,53,26,27,25,11,14,9,4,5,3,0,3,0,0,0,52,52,11,19,9,10,2,1,0,40,32,8,4,32,0,6,9
553900021,0,,,54,25,29,4,2,2,50,23,27,30,13,17,50,23,27,50,23,27,20,10,10,11,6,5,2,2,0,0,0,0,0,0,0,19,19,1,9,5,2,1,0,1,18,15,3,0,11,0,0,6
