KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001141001,T001141002,T001141003,T001141004,T001141005,T001141006,T001141007,T001141008,T001141009,T001141010,T001141011,T001141012,T001141013,T001141014,T001141015,T001141016,T001141017,T001141018,T001141019,T001141020,T001141021,T001141022,T001141023,T001141024,T001141025,T001141026,T001141027,T001141028,T001141029,T001141030,T001141031,T001141032,T001141033,T001141034,T001141035,T001141036,T001141037,T001141038,T001141039,T001141040,T001141041,T001141042,T001141043,T001141044,T001141045,T001141046,T001141047,T001141048,T001141049,T001141050
,,,,　人口（総数）,　人口（総数）　男,　人口（総数）　女,　０～１４歳人口　総数,　０～１４歳人口　男,　０～１４歳人口　女,　１５歳以上人口　総数,　１５歳以上人口　男,　１５歳以上人口　女,　１５～６４歳人口　総数,　１５～６４歳人口　男,　１５～６４歳人口　女,　１８歳以上人口　総数,　１８歳以上人口　男,　１８歳以上人口　女,　２０歳以上人口　総数,　２０歳以上人口　男,　２０歳以上人口　女,　６５歳以上人口　総数,　６５歳以上人口　男,　６５歳以上人口　女,　７５歳以上人口　総数,　７５歳以上人口　男,　７５歳以上人口　女,　８５歳以上人口　総数,　８５歳以上人口　男,　８５歳以上人口　女,　９５歳以上人口　総数,　９５歳以上人口　男,　９５歳以上人口　女,　外国人人口　総数,　外国人人口　男,　外国人人口　女,　世帯総数,　一般世帯数,　１人世帯数　一般世帯数,　２人世帯数　一般世帯数,　３人世帯数　一般世帯数,　４人世帯数　一般世帯数,　５人世帯数　一般世帯数,　６人世帯数　一般世帯数,　７人以上世帯数　一般世帯数,　親族のみの世帯数　一般世帯数,　核家族世帯数　一般世帯数,　核家族以外の世帯数　一般世帯数,　６歳未満世帯員のいる世帯数　一般世帯数,　６５歳以上世帯員のいる世帯数　一般世帯数,　世帯主の年齢が２０～２９歳の１人世帯数　一般世帯数,　高齢単身世帯数　一般世帯数,　高齢夫婦世帯数　一般世帯数
402800001,0,,,90,39,51,12,4,8,78,35,43,48,23,25,76,34,42,73,33,40,30,12,18,18,8,10,8,4,4,0,0,0,2,0,2,43,43,19,10,7,5,2,0,0,24,20,4,3,23,3,13,3
402800003,0,,,54,29,25,7,6,1,47,23,24,24,14,10,45,21,24,45,21,24,23,9,14,14,5,9,3,0,3,1,0,1,1,1,0,25,25,9,8,5,1,2,0,0,16,12,4,1,16,0,8,3
402800004,0,,,60,27,33,1,1,0,59,26,33,31,16,15,55,24,31,55,24,31,28,10,18,18,5,13,10,0,10,1,0,1,1,0,1,27,27,8,10,5,3,1,0,0,19,15,4,1,19,0,7,4
402800011,2,402800012,,8,5,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
402800012,1,,402800011,239,119,120,29,12,17,218,112,106,121,61,60,212,108,104,211,107,104,97,51,46,44,21,23,15,7,8,0,0,0,2,0,2,112,112,41,38,20,12,2,2,0,73,61,12,7,67,2,23,18
402800014,0,,,54,29,25,0,0,0,54,29,25,12,8,4,53,28,25,53,28,25,42,21,21,33,15,18,25,11,14,4,1,3,3,2,1,17,16,7,7,2,0,0,0,0,9,8,1,0,11,0,4,4
402800081,0,,,38,17,21,8,3,5,30,14,16,20,8,12,29,14,15,28,14,14,10,6,4,8,4,4,3,2,1,0,0,0,0,0,0,16,16,4,6,3,2,1,0,0,12,11,1,0,8,0,2,2
402800082,0,,,40,23,17,7,5,2,33,18,15,21,13,8,32,17,15,31,17,14,12,5,7,6,2,4,4,1,3,1,0,1,0,0,0,14,14,1,5,5,1,2,0,0,13,9,4,1,8,0,0,2
402800083,0,,,147,79,68,10,5,5,137,74,63,70,41,29,134,72,62,130,70,60,67,33,34,34,15,19,19,6,13,5,0,5,0,0,0,67,67,27,21,7,6,5,0,1,40,33,7,2,47,0,20,11
402800084,0,,,196,100,96,25,16,9,171,84,87,94,47,47,170,83,87,168,81,87,77,37,40,52,18,34,37,10,27,5,1,4,4,0,4,87,87,37,18,12,16,1,3,0,48,38,10,11,56,4,24,7
402800092,1,,402800094,47,29,18,1,0,1,47,30,17,24,16,8,47,30,17,47,30,17,23,14,9,11,6,5,7,3,4,4,2,2,0,0,0,24,24,14,3,5,2,1,0,0,10,7,3,1,18,0,10,1
402800093,0,,,93,44,49,3,2,1,90,42,48,60,26,34,84,39,45,83,39,44,30,16,14,13,4,9,7,1,6,1,0,1,0,0,0,40,40,11,12,11,5,1,0,0,29,29,0,0,23,0,8,6
402800094,2,402800092,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
402800103,0,,,48,27,21,5,1,4,43,26,17,20,14,6,43,26,17,43,26,17,23,12,11,12,5,7,7,4,3,0,0,0,1,0,1,24,24,7,13,2,1,1,0,0,17,16,1,1,17,0,5,6
402800111,1,,402800112,92,43,49,0,0,0,103,52,51,19,16,3,103,52,51,103,52,51,84,36,48,71,29,42,47,14,33,9,3,6,0,0,0,20,17,15,11,0,0,0,0,0,11,11,0,0,10,1,0,10
402800112,2,402800111,,11,9,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,9,9,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
402800174,0,,,86,42,44,42,22,20,44,20,24,44,20,24,36,16,20,35,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,2,2,4,7,3,1,19,19,0,6,0,0,0,0
