KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001141001,T001141002,T001141003,T001141004,T001141005,T001141006,T001141007,T001141008,T001141009,T001141010,T001141011,T001141012,T001141013,T001141014,T001141015,T001141016,T001141017,T001141018,T001141019,T001141020,T001141021,T001141022,T001141023,T001141024,T001141025,T001141026,T001141027,T001141028,T001141029,T001141030,T001141031,T001141032,T001141033,T001141034,T001141035,T001141036,T001141037,T001141038,T001141039,T001141040,T001141041,T001141042,T001141043,T001141044,T001141045,T001141046,T001141047,T001141048,T001141049,T001141050
,,,,　人口（総数）,　人口（総数）　男,　人口（総数）　女,　０～１４歳人口　総数,　０～１４歳人口　男,　０～１４歳人口　女,　１５歳以上人口　総数,　１５歳以上人口　男,　１５歳以上人口　女,　１５～６４歳人口　総数,　１５～６４歳人口　男,　１５～６４歳人口　女,　１８歳以上人口　総数,　１８歳以上人口　男,　１８歳以上人口　女,　２０歳以上人口　総数,　２０歳以上人口　男,　２０歳以上人口　女,　６５歳以上人口　総数,　６５歳以上人口　男,　６５歳以上人口　女,　７５歳以上人口　総数,　７５歳以上人口　男,　７５歳以上人口　女,　８５歳以上人口　総数,　８５歳以上人口　男,　８５歳以上人口　女,　９５歳以上人口　総数,　９５歳以上人口　男,　９５歳以上人口　女,　外国人人口　総数,　外国人人口　男,　外国人人口　女,　世帯総数,　一般世帯数,　１人世帯数　一般世帯数,　２人世帯数　一般世帯数,　３人世帯数　一般世帯数,　４人世帯数　一般世帯数,　５人世帯数　一般世帯数,　６人世帯数　一般世帯数,　７人以上世帯数　一般世帯数,　親族のみの世帯数　一般世帯数,　核家族世帯数　一般世帯数,　核家族以外の世帯数　一般世帯数,　６歳未満世帯員のいる世帯数　一般世帯数,　６５歳以上世帯員のいる世帯数　一般世帯数,　世帯主の年齢が２０～２９歳の１人世帯数　一般世帯数,　高齢単身世帯数　一般世帯数,　高齢夫婦世帯数　一般世帯数
543207763,2,543207764,,9,3,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,6,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
543207764,1,,543207763,19,10,9,0,0,0,28,13,15,7,5,2,28,13,15,28,13,15,21,8,13,17,6,11,7,3,4,1,1,0,0,0,0,10,10,5,10,1,0,0,0,0,11,10,1,0,14,0,5,5
543207784,0,,,65,32,33,2,2,0,63,30,33,21,11,10,63,30,33,63,30,33,42,19,23,20,7,13,10,4,6,1,0,1,0,0,0,36,36,15,15,4,2,0,0,0,21,19,2,0,27,0,11,7
543207974,2,543207983,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
543207983,1,,543207974,52,29,23,0,0,0,53,29,24,19,13,6,53,29,24,53,29,24,34,16,18,10,3,7,2,0,2,0,0,0,0,0,0,25,25,7,14,3,1,1,0,0,19,18,1,0,22,0,6,10
543217072,2,543217081,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
543217081,1,,543217072;543217084,115,59,56,4,3,1,120,59,61,63,35,28,120,59,61,120,59,61,57,24,33,30,9,21,18,4,14,4,0,4,0,0,0,62,62,30,25,12,2,0,0,0,39,32,7,2,42,1,19,10
543217084,2,543217081,,7,2,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
543217093,0,,,57,31,26,9,5,4,48,26,22,25,17,8,48,26,22,48,26,22,23,9,14,13,7,6,3,1,2,0,0,0,0,0,0,27,27,13,5,5,1,3,0,0,14,13,1,1,17,1,8,3
543217094,0,,,28,14,14,2,1,1,26,13,13,6,3,3,26,13,13,26,13,13,20,10,10,9,5,4,2,1,1,1,0,1,0,0,0,15,15,5,8,1,1,0,0,0,10,9,1,0,13,0,5,5
543217182,0,,,238,132,106,31,19,12,207,113,94,149,86,63,202,109,93,201,108,93,58,27,31,21,10,11,7,1,6,0,0,0,2,1,1,130,130,66,38,13,10,2,0,1,63,60,3,12,40,12,16,16
543217191,0,,,166,85,81,21,9,12,145,76,69,77,42,35,140,74,66,137,71,66,68,34,34,30,14,16,8,4,4,2,1,1,0,0,0,84,84,38,26,11,3,5,1,0,46,44,2,6,45,3,18,15
543217192,0,,,382,198,184,22,11,11,360,187,173,143,87,56,356,186,170,352,183,169,217,100,117,108,48,60,40,16,24,2,1,1,6,6,0,206,206,87,82,21,12,4,0,0,119,106,13,7,144,11,51,59
