KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001141001,T001141002,T001141003,T001141004,T001141005,T001141006,T001141007,T001141008,T001141009,T001141010,T001141011,T001141012,T001141013,T001141014,T001141015,T001141016,T001141017,T001141018,T001141019,T001141020,T001141021,T001141022,T001141023,T001141024,T001141025,T001141026,T001141027,T001141028,T001141029,T001141030,T001141031,T001141032,T001141033,T001141034,T001141035,T001141036,T001141037,T001141038,T001141039,T001141040,T001141041,T001141042,T001141043,T001141044,T001141045,T001141046,T001141047,T001141048,T001141049,T001141050
,,,,　人口（総数）,　人口（総数）　男,　人口（総数）　女,　０～１４歳人口　総数,　０～１４歳人口　男,　０～１４歳人口　女,　１５歳以上人口　総数,　１５歳以上人口　男,　１５歳以上人口　女,　１５～６４歳人口　総数,　１５～６４歳人口　男,　１５～６４歳人口　女,　１８歳以上人口　総数,　１８歳以上人口　男,　１８歳以上人口　女,　２０歳以上人口　総数,　２０歳以上人口　男,　２０歳以上人口　女,　６５歳以上人口　総数,　６５歳以上人口　男,　６５歳以上人口　女,　７５歳以上人口　総数,　７５歳以上人口　男,　７５歳以上人口　女,　８５歳以上人口　総数,　８５歳以上人口　男,　８５歳以上人口　女,　９５歳以上人口　総数,　９５歳以上人口　男,　９５歳以上人口　女,　外国人人口　総数,　外国人人口　男,　外国人人口　女,　世帯総数,　一般世帯数,　１人世帯数　一般世帯数,　２人世帯数　一般世帯数,　３人世帯数　一般世帯数,　４人世帯数　一般世帯数,　５人世帯数　一般世帯数,　６人世帯数　一般世帯数,　７人以上世帯数　一般世帯数,　親族のみの世帯数　一般世帯数,　核家族世帯数　一般世帯数,　核家族以外の世帯数　一般世帯数,　６歳未満世帯員のいる世帯数　一般世帯数,　６５歳以上世帯員のいる世帯数　一般世帯数,　世帯主の年齢が２０～２９歳の１人世帯数　一般世帯数,　高齢単身世帯数　一般世帯数,　高齢夫婦世帯数　一般世帯数
482866912,0,,,43,24,19,4,3,1,39,21,18,13,6,7,39,21,18,39,21,18,26,15,11,12,8,4,4,4,0,0,0,0,0,0,0,21,21,5,12,3,0,1,0,0,16,16,0,1,17,0,4,10
482866914,0,,,24,12,12,2,1,1,22,11,11,10,5,5,21,11,10,21,11,10,12,6,6,6,2,4,2,1,1,1,0,1,0,0,0,13,13,6,5,1,0,1,0,0,7,6,1,0,9,0,5,2
482867821,0,,,32,17,15,1,1,0,31,16,15,9,3,6,31,16,15,31,16,15,22,13,9,11,8,3,1,1,0,0,0,0,0,0,0,22,22,15,4,3,0,0,0,0,7,6,1,1,19,0,13,2
482874393,0,,,20,9,11,1,0,1,19,9,10,11,5,6,19,9,10,19,9,10,8,4,4,3,1,2,2,0,2,0,0,0,0,0,0,12,12,6,4,2,0,0,0,0,6,6,0,0,6,0,4,1
482874482,0,,,17,10,7,1,1,0,16,9,7,12,7,5,16,9,7,16,9,7,4,2,2,3,1,2,1,0,1,0,0,0,0,0,0,9,9,3,4,2,0,0,0,0,6,5,1,0,4,1,2,0
482874484,0,,,8,4,4,0,0,0,8,4,4,4,3,1,8,4,4,8,4,4,4,1,3,1,0,1,1,0,1,0,0,0,0,0,0,4,4,2,1,0,1,0,0,0,2,2,0,0,3,0,2,0
482874491,1,,482874492,62,27,35,3,1,2,64,28,36,10,6,4,64,28,36,63,27,36,54,22,32,35,10,25,23,6,17,2,1,1,0,0,0,10,9,3,5,1,2,1,0,0,9,9,0,0,10,0,3,5
482874492,2,482874491,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
482874593,0,,,31,17,14,0,0,0,31,17,14,11,6,5,31,17,14,31,17,14,20,11,9,10,5,5,5,2,3,0,0,0,0,0,0,18,18,8,8,1,1,0,0,0,10,10,0,0,13,0,5,5
