KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001141001,T001141002,T001141003,T001141004,T001141005,T001141006,T001141007,T001141008,T001141009,T001141010,T001141011,T001141012,T001141013,T001141014,T001141015,T001141016,T001141017,T001141018,T001141019,T001141020,T001141021,T001141022,T001141023,T001141024,T001141025,T001141026,T001141027,T001141028,T001141029,T001141030,T001141031,T001141032,T001141033,T001141034,T001141035,T001141036,T001141037,T001141038,T001141039,T001141040,T001141041,T001141042,T001141043,T001141044,T001141045,T001141046,T001141047,T001141048,T001141049,T001141050
,,,,　人口（総数）,　人口（総数）　男,　人口（総数）　女,　０～１４歳人口　総数,　０～１４歳人口　男,　０～１４歳人口　女,　１５歳以上人口　総数,　１５歳以上人口　男,　１５歳以上人口　女,　１５～６４歳人口　総数,　１５～６４歳人口　男,　１５～６４歳人口　女,　１８歳以上人口　総数,　１８歳以上人口　男,　１８歳以上人口　女,　２０歳以上人口　総数,　２０歳以上人口　男,　２０歳以上人口　女,　６５歳以上人口　総数,　６５歳以上人口　男,　６５歳以上人口　女,　７５歳以上人口　総数,　７５歳以上人口　男,　７５歳以上人口　女,　８５歳以上人口　総数,　８５歳以上人口　男,　８５歳以上人口　女,　９５歳以上人口　総数,　９５歳以上人口　男,　９５歳以上人口　女,　外国人人口　総数,　外国人人口　男,　外国人人口　女,　世帯総数,　一般世帯数,　１人世帯数　一般世帯数,　２人世帯数　一般世帯数,　３人世帯数　一般世帯数,　４人世帯数　一般世帯数,　５人世帯数　一般世帯数,　６人世帯数　一般世帯数,　７人以上世帯数　一般世帯数,　親族のみの世帯数　一般世帯数,　核家族世帯数　一般世帯数,　核家族以外の世帯数　一般世帯数,　６歳未満世帯員のいる世帯数　一般世帯数,　６５歳以上世帯員のいる世帯数　一般世帯数,　世帯主の年齢が２０～２９歳の１人世帯数　一般世帯数,　高齢単身世帯数　一般世帯数,　高齢夫婦世帯数　一般世帯数
442914383,0,,,12,5,7,1,0,1,11,5,6,6,2,4,11,5,6,11,5,6,5,3,2,2,1,1,2,1,1,0,0,0,0,0,0,5,5,0,3,2,0,0,0,0,5,5,0,0,3,0,0,1
442914474,2,442914481,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
442914481,1,,442914474,72,42,30,16,13,3,62,32,30,50,26,24,60,31,29,60,31,29,12,6,6,6,1,5,2,0,2,0,0,0,1,1,0,40,31,17,11,2,2,2,1,0,17,17,0,4,9,6,5,4
442935352,0,,,19,9,10,7,2,5,12,7,5,12,7,5,11,6,5,11,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,7,2,1,3,0,0,1,0,5,5,0,3,0,0,0,0
442935361,1,,442935363,41,21,20,15,8,7,44,25,19,29,17,12,44,25,19,42,23,19,15,8,7,6,2,4,0,0,0,0,0,0,0,0,0,23,23,18,6,4,1,1,0,1,10,10,0,4,12,4,7,2
442935363,2,442935361,,18,12,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,8,8,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
442944221,2,442944223,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
442944223,1,,442944221,104,63,41,23,10,13,84,54,30,59,41,18,84,54,30,84,54,30,25,13,12,9,4,5,4,3,1,0,0,0,2,2,0,63,42,23,10,5,3,2,0,0,20,20,0,4,19,3,10,6
442956983,1,,442956984,31,16,15,5,3,2,28,14,14,14,8,6,28,14,14,28,14,14,14,6,8,8,3,5,2,0,2,0,0,0,0,0,0,17,17,11,5,2,0,0,1,0,8,8,0,2,10,0,6,3
