KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001141001,T001141002,T001141003,T001141004,T001141005,T001141006,T001141007,T001141008,T001141009,T001141010,T001141011,T001141012,T001141013,T001141014,T001141015,T001141016,T001141017,T001141018,T001141019,T001141020,T001141021,T001141022,T001141023,T001141024,T001141025,T001141026,T001141027,T001141028,T001141029,T001141030,T001141031,T001141032,T001141033,T001141034,T001141035,T001141036,T001141037,T001141038,T001141039,T001141040,T001141041,T001141042,T001141043,T001141044,T001141045,T001141046,T001141047,T001141048,T001141049,T001141050
,,,,　人口（総数）,　人口（総数）　男,　人口（総数）　女,　０～１４歳人口　総数,　０～１４歳人口　男,　０～１４歳人口　女,　１５歳以上人口　総数,　１５歳以上人口　男,　１５歳以上人口　女,　１５～６４歳人口　総数,　１５～６４歳人口　男,　１５～６４歳人口　女,　１８歳以上人口　総数,　１８歳以上人口　男,　１８歳以上人口　女,　２０歳以上人口　総数,　２０歳以上人口　男,　２０歳以上人口　女,　６５歳以上人口　総数,　６５歳以上人口　男,　６５歳以上人口　女,　７５歳以上人口　総数,　７５歳以上人口　男,　７５歳以上人口　女,　８５歳以上人口　総数,　８５歳以上人口　男,　８５歳以上人口　女,　９５歳以上人口　総数,　９５歳以上人口　男,　９５歳以上人口　女,　外国人人口　総数,　外国人人口　男,　外国人人口　女,　世帯総数,　一般世帯数,　１人世帯数　一般世帯数,　２人世帯数　一般世帯数,　３人世帯数　一般世帯数,　４人世帯数　一般世帯数,　５人世帯数　一般世帯数,　６人世帯数　一般世帯数,　７人以上世帯数　一般世帯数,　親族のみの世帯数　一般世帯数,　核家族世帯数　一般世帯数,　核家族以外の世帯数　一般世帯数,　６歳未満世帯員のいる世帯数　一般世帯数,　６５歳以上世帯員のいる世帯数　一般世帯数,　世帯主の年齢が２０～２９歳の１人世帯数　一般世帯数,　高齢単身世帯数　一般世帯数,　高齢夫婦世帯数　一般世帯数
613907052,0,,,50,23,27,0,0,0,50,23,27,20,11,9,50,23,27,50,23,27,30,12,18,22,9,13,3,1,2,0,0,0,0,0,0,25,25,10,8,4,3,0,0,0,15,12,3,0,21,0,8,4
613907061,0,,,44,19,25,0,0,0,44,19,25,19,10,9,43,19,24,42,18,24,25,9,16,17,6,11,0,0,0,0,0,0,0,0,0,21,21,9,8,0,2,1,1,0,12,9,3,0,17,0,7,4
613907174,0,,,108,52,56,10,5,5,98,47,51,34,18,16,96,45,51,95,44,51,64,29,35,40,19,21,6,3,3,0,0,0,0,0,0,45,45,10,21,7,2,3,2,0,35,26,9,2,41,0,9,18
613907272,0,,,176,81,95,5,2,3,171,79,92,81,41,40,167,78,89,165,77,88,90,38,52,49,17,32,13,5,8,0,0,0,0,0,0,73,73,17,29,14,7,5,1,0,56,41,15,2,58,0,12,15
613907274,0,,,22,10,12,1,0,1,21,10,11,12,6,6,21,10,11,21,10,11,9,4,5,2,1,1,0,0,0,0,0,0,0,0,0,10,10,2,4,4,0,0,0,0,8,7,1,0,7,0,2,2
613907281,0,,,38,19,19,3,1,2,35,18,17,12,6,6,35,18,17,35,18,17,23,12,11,19,10,9,4,2,2,0,0,0,0,0,0,16,16,3,9,2,1,0,0,1,13,11,2,1,13,0,2,8
613907283,0,,,14,6,8,3,1,2,11,5,6,6,2,4,11,5,6,11,5,6,5,3,2,3,2,1,0,0,0,0,0,0,0,0,0,5,5,1,2,1,0,0,1,0,4,3,1,1,4,0,1,0
613907374,2,613907383,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
613907381,0,,,36,18,18,2,1,1,34,17,17,14,8,6,33,16,17,33,16,17,20,9,11,9,3,6,4,2,2,1,1,0,0,0,0,15,15,2,9,1,2,1,0,0,13,10,3,0,12,0,2,4
613907383,1,,613907374,200,88,112,14,3,11,188,86,102,80,38,42,185,86,99,184,86,98,108,48,60,64,28,36,22,9,13,2,1,1,0,0,0,89,89,29,36,11,7,3,3,1,61,43,18,2,74,0,23,18
613907481,1,,613907482,78,34,44,4,2,2,127,39,88,33,15,18,127,39,88,127,39,88,94,24,70,72,15,57,48,7,41,6,2,4,0,0,0,31,30,7,10,11,3,0,0,0,24,19,5,1,23,0,4,6
613907482,2,613907481,,53,7,46,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
613907794,1,,613907992,11,5,6,0,0,0,16,9,7,9,6,3,15,9,6,14,8,6,7,3,4,4,1,3,2,1,1,0,0,0,0,0,0,4,4,2,1,2,0,0,1,0,4,2,2,0,5,0,2,0
613907992,2,613907794,,5,4,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
